_DROP_ ; _LTST_ ; SOL ; YYYY-MM-DDTHH:MM:SS.sss ; RATIO
-0.416 ; 10.254 ; 176 ; 2019-146T12:11:58.889Z ; 1.000
-0.416 ; 10.283 ; 223 ; 2019-194T18:57:59.892Z ; 1.000
-0.416 ; 10.314 ; 372 ; 2019-347T20:50:16.589Z ; 1.000
-0.416 ; 10.345 ; 182 ; 2019-152T16:12:53.172Z ; 1.000
-0.416 ; 10.352 ; 285 ; 2019-258T11:41:20.048Z ; 1.000
-0.416 ; 10.445 ; 209 ; 2019-180T09:58:15.579Z ; 1.000
-0.416 ; 10.616 ; 255 ; 2019-227T16:16:24.429Z ; 1.000
-0.416 ; 10.786 ; 359 ; 2019-334T12:46:35.220Z ; 1.000
-0.416 ; 10.796 ; 028 ; 2018-359T11:35:22.311Z ; 1.000
-0.416 ; 10.941 ; 177 ; 2019-147T13:33:31.370Z ; 1.000
-0.416 ; 10.998 ; 286 ; 2019-259T13:00:34.705Z ; 1.000
-0.416 ; 11.000 ; 400 ; 2020-011T15:56:43.883Z ; 1.000
-0.416 ; 11.030 ; 038 ; 2019-004T18:27:39.612Z ; 1.000
-0.416 ; 11.302 ; 176 ; 2019-146T13:16:36.102Z ; 1.000
-0.416 ; 11.340 ; 226 ; 2019-197T22:00:57.672Z ; 1.000
-0.416 ; 11.447 ; 201 ; 2019-172T05:46:05.426Z ; 1.000
-0.416 ; 11.542 ; 195 ; 2019-166T01:56:32.268Z ; 1.000
-0.416 ; 11.829 ; 022 ; 2018-353T08:39:55.654Z ; 0.906
-0.416 ; 12.091 ; 381 ; 2019-357T04:34:46.388Z ; 1.000
-0.416 ; 12.210 ; 306 ; 2019-280T03:23:41.288Z ; 1.000
-0.416 ; 12.348 ; 332 ; 2019-306T20:37:44.417Z ; 1.000
-0.416 ; 12.399 ; 236 ; 2019-208T05:39:10.089Z ; 1.000
-0.416 ; 12.451 ; 038 ; 2019-004T19:55:15.510Z ; 1.000
-0.416 ; 12.496 ; 192 ; 2019-163T00:57:37.635Z ; 1.000
-0.416 ; 12.790 ; 378 ; 2019-354T03:19:35.360Z ; 1.000
-0.416 ; 12.882 ; 235 ; 2019-207T05:29:38.100Z ; 1.000
-0.416 ; 12.885 ; 179 ; 2019-149T16:51:46.836Z ; 1.000
-0.416 ; 13.314 ; 302 ; 2019-276T01:54:02.585Z ; 1.000
-0.416 ; 13.535 ; 170 ; 2019-140T11:38:56.767Z ; 1.000
-0.416 ; 14.879 ; 015 ; 2018-346T07:08:39.112Z ; 1.000
-0.416 ; 14.906 ; 023 ; 2018-354T12:29:33.251Z ; 1.000
-0.415 ;  9.979 ; 191 ; 2019-161T21:43:19.861Z ; 1.000
-0.415 ; 10.028 ; 195 ; 2019-166T00:23:14.491Z ; 1.000
-0.415 ; 10.247 ; 209 ; 2019-180T09:46:05.398Z ; 1.000
-0.415 ; 10.359 ; 346 ; 2019-321T03:47:27.187Z ; 1.000
-0.415 ; 10.406 ; 190 ; 2019-160T21:30:23.365Z ; 1.000
-0.415 ; 10.873 ; 215 ; 2019-186T14:20:12.887Z ; 1.000
-0.415 ; 10.957 ; 378 ; 2019-354T01:26:37.420Z ; 1.000
-0.415 ; 11.322 ; 324 ; 2019-298T14:18:52.308Z ; 1.000
-0.415 ; 11.596 ; 125 ; 2019-094T04:14:28.916Z ; 1.000
-0.415 ; 11.646 ; 294 ; 2019-267T18:55:47.498Z ; 1.000
-0.415 ; 11.871 ; 319 ; 2019-293T11:35:31.372Z ; 1.000
-0.415 ; 11.940 ; 245 ; 2019-217T11:04:41.512Z ; 0.942
-0.415 ; 12.033 ; 332 ; 2019-306T20:18:15.752Z ; 1.000
-0.415 ; 12.114 ; 295 ; 2019-268T20:04:04.441Z ; 1.000
-0.415 ; 12.353 ; 397 ; 2020-008T15:21:51.443Z ; 1.000
-0.415 ; 12.509 ; 296 ; 2019-269T21:07:51.186Z ; 1.000
-0.415 ; 12.675 ; 285 ; 2019-258T14:04:32.822Z ; 1.000
-0.415 ; 12.947 ; 371 ; 2019-346T22:53:09.386Z ; 0.979
-0.415 ; 12.964 ; 018 ; 2018-349T07:10:21.208Z ; 1.000
-0.415 ; 12.974 ; 341 ; 2019-316T03:11:21.923Z ; 1.000
-0.415 ; 13.053 ; 304 ; 2019-278T02:56:47.257Z ; 1.000
-0.415 ; 13.065 ; 252 ; 2019-224T16:49:18.840Z ; 1.000
-0.415 ; 13.236 ; 257 ; 2019-229T20:16:36.079Z ; 1.000
-0.415 ; 13.471 ; 364 ; 2019-339T18:49:21.684Z ; 1.000
-0.415 ; 13.842 ; 218 ; 2019-189T19:20:58.578Z ; 1.000
-0.415 ; 14.574 ; 399 ; 2020-010T18:57:37.531Z ; 1.000
-0.415 ; 15.020 ; 124 ; 2019-093T07:06:16.478Z ; 1.000
-0.415 ; 15.040 ; 268 ; 2019-241T05:20:44.097Z ; 1.000
-0.414 ;  9.062 ; 045 ; 2019-011T21:04:20.162Z ; 1.000
-0.414 ;  9.252 ; 380 ; 2019-356T01:00:23.617Z ; 1.000
-0.414 ;  9.348 ; 210 ; 2019-181T09:29:55.142Z ; 1.000
-0.414 ;  9.941 ; 183 ; 2019-153T16:27:10.267Z ; 1.000
-0.414 ;  9.997 ; 320 ; 2019-294T10:19:27.079Z ; 1.000
-0.414 ; 10.004 ; 345 ; 2019-320T02:46:05.795Z ; 0.954
-0.414 ; 10.036 ; 254 ; 2019-226T15:01:17.118Z ; 1.000
-0.414 ; 10.240 ; 321 ; 2019-295T11:13:51.588Z ; 1.000
-0.414 ; 10.433 ; 365 ; 2019-340T16:21:31.905Z ; 1.000
-0.414 ; 10.641 ; 300 ; 2019-273T21:50:23.109Z ; 0.969
-0.414 ; 10.773 ; 203 ; 2019-174T06:23:00.298Z ; 1.000
-0.414 ; 11.045 ; 219 ; 2019-190T17:07:51.466Z ; 1.000
-0.414 ; 11.106 ; 261 ; 2019-233T20:42:43.134Z ; 0.999
-0.414 ; 11.169 ; 375 ; 2019-350T23:41:20.281Z ; 1.000
-0.414 ; 11.194 ; 333 ; 2019-307T20:06:00.987Z ; 1.000
-0.414 ; 11.264 ; 373 ; 2019-348T22:28:18.421Z ; 1.000
-0.414 ; 11.264 ; 372 ; 2019-347T21:48:53.892Z ; 1.000
-0.414 ; 11.309 ; 288 ; 2019-261T14:38:35.430Z ; 1.000
-0.414 ; 11.455 ; 048 ; 2019-015T01:30:50.820Z ; 0.997
-0.414 ; 11.503 ; 261 ; 2019-233T21:07:10.995Z ; 0.999
-0.414 ; 11.796 ; 373 ; 2019-348T23:01:05.274Z ; 1.000
-0.414 ; 11.800 ; 165 ; 2019-135T06:35:57.951Z ; 1.000
-0.414 ; 11.806 ; 389 ; 2019-365T09:32:42.715Z ; 0.998
-0.414 ; 11.985 ; 233 ; 2019-205T03:15:44.011Z ; 1.000
-0.414 ; 12.236 ; 264 ; 2019-236T23:50:25.665Z ; 1.000
-0.414 ; 12.254 ; 134 ; 2019-103T10:48:12.864Z ; 1.000
-0.414 ; 12.408 ; 388 ; 2019-364T09:30:21.919Z ; 1.000
-0.414 ; 12.633 ; 312 ; 2019-286T07:46:21.927Z ; 1.000
-0.414 ; 12.730 ; 257 ; 2019-229T19:45:23.522Z ; 1.000
-0.414 ; 12.778 ; 047 ; 2019-014T02:12:43.746Z ; 1.000
-0.414 ; 13.193 ; 234 ; 2019-206T05:09:30.465Z ; 1.000
-0.414 ; 13.227 ; 373 ; 2019-349T00:29:19.341Z ; 1.000
-0.414 ; 13.759 ; 062 ; 2019-029T13:07:16.411Z ; 1.000
-0.414 ; 14.117 ; 199 ; 2019-170T07:12:13.222Z ; 1.000
-0.414 ; 14.999 ; 028 ; 2018-359T15:54:34.015Z ; 1.000
-0.414 ; 15.231 ; 019 ; 2018-350T10:10:01.953Z ; 1.000
-0.414 ; 15.270 ; 033 ; 2018-364T19:30:17.073Z ; 1.000
-0.413 ;  9.750 ; 156 ; 2019-125T22:36:45.293Z ; 1.000
-0.413 ;  9.872 ; 338 ; 2019-312T22:01:47.624Z ; 1.000
-0.413 ; 10.022 ; 297 ; 2019-270T19:13:56.591Z ; 1.000
-0.413 ; 10.056 ; 226 ; 2019-197T20:41:48.194Z ; 1.000
-0.413 ; 10.261 ; 301 ; 2019-274T22:06:22.453Z ; 1.000
-0.413 ; 10.350 ; 365 ; 2019-340T16:16:26.312Z ; 1.000
-0.413 ; 10.369 ; 306 ; 2019-280T01:30:10.958Z ; 1.000
-0.413 ; 11.266 ; 380 ; 2019-356T03:04:31.232Z ; 1.000
-0.413 ; 11.406 ; 336 ; 2019-310T22:17:27.100Z ; 1.000
-0.413 ; 11.980 ; 294 ; 2019-267T19:16:25.065Z ; 1.000
-0.413 ; 12.606 ; 333 ; 2019-307T21:33:03.647Z ; 1.000
-0.413 ; 12.746 ; 238 ; 2019-210T07:19:10.623Z ; 1.000
-0.413 ; 12.856 ; 324 ; 2019-298T15:53:27.152Z ; 1.000
-0.413 ; 13.153 ; 376 ; 2019-352T02:23:05.306Z ; 1.000
-0.413 ; 13.341 ; 175 ; 2019-145T14:43:00.453Z ; 1.000
-0.413 ; 13.564 ; 367 ; 2019-342T20:53:24.495Z ; 1.000
-0.413 ; 14.383 ; 267 ; 2019-240T04:00:54.112Z ; 1.000
-0.412 ;  8.687 ; 258 ; 2019-230T16:15:31.889Z ; 1.000
-0.412 ;  9.647 ; 377 ; 2019-352T23:26:23.765Z ; 0.999
-0.412 ; 10.099 ; 320 ; 2019-294T10:25:42.269Z ; 1.000
-0.412 ; 10.223 ; 194 ; 2019-164T23:56:02.073Z ; 1.000
-0.412 ; 10.359 ; 258 ; 2019-230T17:58:36.224Z ; 1.000
-0.412 ; 10.451 ; 288 ; 2019-261T13:45:41.913Z ; 1.000
-0.412 ; 10.633 ; 173 ; 2019-143T10:37:42.682Z ; 1.000
-0.412 ; 10.737 ; 256 ; 2019-228T17:03:11.278Z ; 1.000
-0.412 ; 10.882 ; 215 ; 2019-186T14:20:43.487Z ; 1.000
-0.412 ; 11.016 ; 329 ; 2019-303T17:17:16.461Z ; 1.000
-0.412 ; 11.052 ; 299 ; 2019-272T21:36:18.664Z ; 1.000
-0.412 ; 11.062 ; 325 ; 2019-299T14:42:19.128Z ; 0.719
-0.412 ; 11.502 ; 225 ; 2019-196T21:31:38.532Z ; 1.000
-0.412 ; 11.520 ; 130 ; 2019-099T07:26:01.384Z ; 1.000
-0.412 ; 11.610 ; 294 ; 2019-267T18:53:35.802Z ; 1.000
-0.412 ; 11.617 ; 288 ; 2019-261T14:57:34.200Z ; 1.000
-0.412 ; 11.627 ; 237 ; 2019-209T05:30:53.354Z ; 1.000
-0.412 ; 11.742 ; 377 ; 2019-353T01:35:33.152Z ; 0.999
-0.412 ; 11.923 ; 242 ; 2019-214T09:05:40.384Z ; 1.000
-0.412 ; 12.327 ; 021 ; 2018-352T08:30:44.966Z ; 1.000
-0.412 ; 12.455 ; 213 ; 2019-184T14:39:11.114Z ; 1.000
-0.412 ; 12.728 ; 341 ; 2019-316T02:56:11.246Z ; 1.000
-0.412 ; 13.018 ; 287 ; 2019-260T15:44:28.637Z ; 1.000
-0.412 ; 13.295 ; 210 ; 2019-181T13:33:12.799Z ; 1.000
-0.412 ; 13.842 ; 252 ; 2019-224T17:37:14.474Z ; 1.000
-0.412 ; 14.777 ; 193 ; 2019-164T03:57:27.393Z ; 1.000
-0.412 ; 15.967 ; 323 ; 2019-297T18:25:44.511Z ; 1.000
-0.411 ;  8.678 ; 046 ; 2019-012T21:20:18.037Z ; 1.000
-0.411 ;  9.219 ; 224 ; 2019-195T18:31:41.104Z ; 1.000
-0.411 ; 10.005 ; 367 ; 2019-342T17:14:02.623Z ; 1.000
-0.411 ; 10.114 ; 327 ; 2019-301T15:02:46.510Z ; 0.999
-0.411 ; 10.214 ; 209 ; 2019-180T09:44:03.901Z ; 1.000
-0.411 ; 10.523 ; 242 ; 2019-214T07:39:23.823Z ; 1.000
-0.411 ; 10.635 ; 309 ; 2019-283T03:44:52.912Z ; 1.000
-0.411 ; 10.636 ; 388 ; 2019-364T07:41:10.673Z ; 1.000
-0.411 ; 10.780 ; 338 ; 2019-312T22:57:46.335Z ; 1.000
-0.411 ; 10.808 ; 087 ; 2019-055T02:32:01.513Z ; 1.000
-0.411 ; 10.927 ; 199 ; 2019-170T03:55:32.397Z ; 1.000
-0.411 ; 11.144 ; 219 ; 2019-190T17:13:59.256Z ; 1.000
-0.411 ; 11.291 ; 396 ; 2020-007T13:36:56.880Z ; 0.986
-0.411 ; 11.319 ; 398 ; 2020-009T14:57:33.229Z ; 0.920
-0.411 ; 11.346 ; 236 ; 2019-208T04:34:13.197Z ; 1.000
-0.411 ; 11.351 ; 381 ; 2019-357T03:49:10.346Z ; 1.000
-0.411 ; 11.481 ; 210 ; 2019-181T11:41:23.551Z ; 1.000
-0.411 ; 11.492 ; 048 ; 2019-015T01:33:08.316Z ; 0.997
-0.411 ; 11.659 ; 364 ; 2019-339T16:57:41.044Z ; 1.000
-0.411 ; 11.874 ; 265 ; 2019-238T00:07:29.873Z ; 1.000
-0.411 ; 11.893 ; 302 ; 2019-276T00:26:24.520Z ; 1.000
-0.411 ; 11.939 ; 221 ; 2019-192T19:21:30.162Z ; 1.000
-0.411 ; 12.008 ; 223 ; 2019-194T20:44:16.917Z ; 1.000
-0.411 ; 12.427 ; 354 ; 2019-329T11:10:30.182Z ; 1.000
-0.411 ; 12.712 ; 337 ; 2019-312T00:17:25.797Z ; 1.000
-0.411 ; 12.883 ; 292 ; 2019-265T18:53:13.293Z ; 1.000
-0.411 ; 13.056 ; 210 ; 2019-181T13:18:26.019Z ; 1.000
-0.411 ; 13.086 ; 033 ; 2018-364T17:15:36.716Z ; 1.000
-0.411 ; 13.158 ; 318 ; 2019-292T12:15:24.594Z ; 1.000
-0.411 ; 13.181 ; 071 ; 2019-038T18:27:18.857Z ; 1.000
-0.411 ; 13.929 ; 289 ; 2019-262T17:59:26.981Z ; 1.000
-0.411 ; 14.876 ; 035 ; 2019-001T20:25:33.207Z ; 1.000
-0.410 ;  9.550 ; 342 ; 2019-317T00:19:43.996Z ; 1.000
-0.410 ;  9.981 ; 147 ; 2019-116T16:58:03.391Z ; 1.000
-0.410 ; 10.123 ; 244 ; 2019-216T08:33:21.193Z ; 0.898
-0.410 ; 10.231 ; 026 ; 2018-357T09:40:54.674Z ; 1.000
-0.410 ; 10.589 ; 329 ; 2019-303T16:50:57.905Z ; 1.000
-0.410 ; 10.941 ; 147 ; 2019-116T17:57:13.308Z ; 1.000
-0.410 ; 11.350 ; 021 ; 2018-352T07:30:32.044Z ; 1.000
-0.410 ; 11.732 ; 233 ; 2019-205T03:00:09.336Z ; 1.000
-0.410 ; 11.748 ; 073 ; 2019-040T18:17:55.236Z ; 1.000
-0.410 ; 11.820 ; 238 ; 2019-210T06:22:06.310Z ; 1.000
-0.410 ; 12.173 ; 388 ; 2019-364T09:15:53.140Z ; 1.000
-0.410 ; 12.689 ; 307 ; 2019-281T04:32:39.729Z ; 1.000
-0.410 ; 12.693 ; 310 ; 2019-284T06:31:09.611Z ; 0.943
-0.410 ; 14.782 ; 242 ; 2019-214T12:01:54.619Z ; 1.000
-0.410 ; 15.339 ; 378 ; 2019-354T05:56:42.740Z ; 1.000
-0.410 ; 15.391 ; 171 ; 2019-141T14:12:33.273Z ; 0.996
-0.409 ;  8.913 ; 392 ; 2020-003T08:32:41.945Z ; 1.000
-0.409 ;  9.374 ; 179 ; 2019-149T13:15:25.126Z ; 1.000
-0.409 ;  9.389 ; 208 ; 2019-179T08:13:58.071Z ; 1.000
-0.409 ;  9.469 ; 394 ; 2020-005T10:25:49.410Z ; 1.000
-0.409 ;  9.616 ; 186 ; 2019-156T18:04:47.933Z ; 1.000
-0.409 ;  9.843 ; 362 ; 2019-337T13:46:47.678Z ; 1.000
-0.409 ;  9.917 ; 183 ; 2019-153T16:25:45.068Z ; 1.000
-0.409 ; 10.240 ; 222 ; 2019-193T18:16:04.257Z ; 1.000
-0.409 ; 10.421 ; 194 ; 2019-165T00:08:12.053Z ; 1.000
-0.409 ; 10.421 ; 202 ; 2019-173T05:22:05.179Z ; 1.000
-0.409 ; 10.491 ; 334 ; 2019-308T20:02:08.651Z ; 1.000
-0.409 ; 10.554 ; 358 ; 2019-333T11:52:49.863Z ; 1.000
-0.409 ; 11.310 ; 033 ; 2018-364T15:26:08.845Z ; 1.000
-0.409 ; 12.024 ; 214 ; 2019-185T14:51:53.734Z ; 1.000
-0.409 ; 12.042 ; 230 ; 2019-202T01:21:23.792Z ; 1.000
-0.409 ; 12.067 ; 125 ; 2019-094T04:43:31.877Z ; 1.000
-0.409 ; 12.070 ; 186 ; 2019-156T20:36:03.099Z ; 1.000
-0.409 ; 12.299 ; 231 ; 2019-203T02:16:30.264Z ; 0.871
-0.409 ; 12.688 ; 400 ; 2020-011T17:40:46.624Z ; 1.000
-0.409 ; 12.999 ; 180 ; 2019-150T17:38:01.276Z ; 1.000
-0.409 ; 13.087 ; 227 ; 2019-199T00:27:54.442Z ; 1.000
-0.409 ; 13.170 ; 397 ; 2020-008T16:12:14.974Z ; 1.000
-0.409 ; 13.188 ; 286 ; 2019-259T15:15:35.393Z ; 1.000
-0.409 ; 13.435 ; 338 ; 2019-313T01:41:27.484Z ; 1.000
-0.409 ; 13.576 ; 390 ; 2020-001T12:01:13.283Z ; 0.977
-0.409 ; 13.655 ; 288 ; 2019-261T17:03:09.806Z ; 1.000
-0.409 ; 13.656 ; 174 ; 2019-144T14:23:14.041Z ; 1.000
-0.409 ; 13.947 ; 321 ; 2019-295T15:02:20.121Z ; 1.000
-0.409 ; 14.274 ; 241 ; 2019-213T10:51:15.621Z ; 1.000
-0.409 ; 14.362 ; 357 ; 2019-332T15:08:08.308Z ; 1.000
-0.409 ; 14.434 ; 040 ; 2019-006T23:17:00.217Z ; 1.000
-0.408 ;  9.342 ; 328 ; 2019-302T14:54:36.048Z ; 1.000
-0.408 ;  9.434 ; 201 ; 2019-172T03:42:02.707Z ; 1.000
-0.408 ;  9.814 ; 388 ; 2019-364T06:50:27.352Z ; 1.000
-0.408 ;  9.860 ; 364 ; 2019-339T15:06:45.810Z ; 1.000
-0.408 ;  9.978 ; 378 ; 2019-354T00:26:14.016Z ; 1.000
-0.408 ; 10.281 ; 306 ; 2019-280T01:24:44.466Z ; 1.000
-0.408 ; 10.605 ; 258 ; 2019-230T18:13:46.300Z ; 1.000
-0.408 ; 11.019 ; 221 ; 2019-192T18:24:48.754Z ; 1.000
-0.408 ; 11.697 ; 316 ; 2019-290T09:26:27.200Z ; 1.000
-0.408 ; 12.047 ; 396 ; 2020-007T14:23:35.111Z ; 0.986
-0.408 ; 12.096 ; 259 ; 2019-231T20:25:02.630Z ; 1.000
-0.408 ; 12.101 ; 249 ; 2019-221T13:51:52.598Z ; 1.000
-0.408 ; 12.394 ; 339 ; 2019-314T01:16:44.049Z ; 1.000
-0.408 ; 12.402 ; 250 ; 2019-222T14:49:48.748Z ; 1.000
-0.408 ; 12.541 ; 259 ; 2019-231T20:52:27.389Z ; 1.000
-0.408 ; 12.766 ; 218 ; 2019-189T18:14:40.773Z ; 1.000
-0.408 ; 12.989 ; 143 ; 2019-112T17:26:34.526Z ; 1.000
-0.408 ; 13.003 ; 178 ; 2019-148T16:19:49.920Z ; 1.000
-0.408 ; 13.225 ; 264 ; 2019-237T00:51:25.065Z ; 1.000
-0.408 ; 13.672 ; 341 ; 2019-316T03:54:23.062Z ; 1.000
-0.408 ; 13.827 ; 213 ; 2019-184T16:03:43.702Z ; 1.000
-0.408 ; 14.602 ; 211 ; 2019-182T15:32:58.926Z ; 1.000
-0.408 ; 15.471 ; 041 ; 2019-008T01:00:38.641Z ; 1.000
-0.407 ;  8.529 ; 287 ; 2019-260T11:07:47.181Z ; 1.000
-0.407 ;  8.745 ; 289 ; 2019-262T12:39:56.027Z ; 1.000
-0.407 ;  8.774 ; 231 ; 2019-202T22:39:14.514Z ; 0.871
-0.407 ;  9.420 ; 195 ; 2019-165T23:45:46.840Z ; 1.000
-0.407 ; 10.069 ; 285 ; 2019-258T11:23:55.076Z ; 1.000
-0.407 ; 10.558 ; 297 ; 2019-270T19:47:01.636Z ; 1.000
-0.407 ; 10.840 ; 220 ; 2019-191T17:34:28.435Z ; 1.000
-0.407 ; 10.998 ; 190 ; 2019-160T22:06:52.608Z ; 1.000
-0.407 ; 11.136 ; 245 ; 2019-217T10:15:06.497Z ; 0.942
-0.407 ; 11.139 ; 175 ; 2019-145T12:27:18.452Z ; 1.000
-0.407 ; 11.219 ; 246 ; 2019-218T10:59:33.284Z ; 0.950
-0.407 ; 11.293 ; 037 ; 2019-003T18:04:08.408Z ; 0.671
-0.407 ; 11.314 ; 290 ; 2019-263T15:57:42.427Z ; 1.000
-0.407 ; 11.441 ; 377 ; 2019-353T01:16:58.681Z ; 0.999
-0.407 ; 11.521 ; 038 ; 2019-004T18:57:58.575Z ; 1.000
-0.407 ; 11.819 ; 372 ; 2019-347T22:23:05.834Z ; 1.000
-0.407 ; 11.877 ; 176 ; 2019-146T13:52:01.956Z ; 1.000
-0.407 ; 11.938 ; 216 ; 2019-187T16:05:04.046Z ; 1.000
-0.407 ; 12.341 ; 262 ; 2019-234T22:38:10.228Z ; 1.000
-0.407 ; 12.437 ; 216 ; 2019-187T16:35:50.999Z ; 1.000
-0.407 ; 12.794 ; 165 ; 2019-135T07:37:13.379Z ; 1.000
-0.407 ; 12.870 ; 136 ; 2019-105T12:44:40.121Z ; 1.000
-0.407 ; 12.910 ; 184 ; 2019-154T20:09:23.491Z ; 1.000
-0.407 ; 13.353 ; 299 ; 2019-272T23:58:09.536Z ; 1.000
-0.407 ; 13.356 ; 172 ; 2019-142T12:46:18.615Z ; 1.000
-0.407 ; 13.383 ; 068 ; 2019-035T16:41:14.623Z ; 1.000
-0.407 ; 15.351 ; 239 ; 2019-211T10:39:03.271Z ; 1.000
-0.406 ;  9.626 ; 295 ; 2019-268T17:30:42.788Z ; 1.000
-0.406 ; 10.153 ; 194 ; 2019-164T23:51:41.479Z ; 1.000
-0.406 ; 10.256 ; 202 ; 2019-173T05:11:56.194Z ; 1.000
-0.406 ; 10.633 ; 238 ; 2019-210T05:08:55.426Z ; 1.000
-0.406 ; 10.662 ; 265 ; 2019-237T22:52:49.001Z ; 1.000
-0.406 ; 10.827 ; 342 ; 2019-317T01:38:27.974Z ; 1.000
-0.406 ; 11.087 ; 328 ; 2019-302T16:42:11.676Z ; 1.000
-0.406 ; 11.141 ; 230 ; 2019-202T00:25:50.084Z ; 1.000
-0.406 ; 11.165 ; 327 ; 2019-301T16:07:31.805Z ; 0.999
-0.406 ; 11.737 ; 196 ; 2019-167T02:47:47.790Z ; 1.000
-0.406 ; 11.907 ; 202 ; 2019-173T06:53:41.447Z ; 1.000
-0.406 ; 13.268 ; 197 ; 2019-168T05:01:24.451Z ; 1.000
-0.406 ; 13.482 ; 389 ; 2019-365T11:16:00.876Z ; 0.998
-0.406 ; 14.103 ; 238 ; 2019-210T08:42:48.006Z ; 1.000
-0.405 ;  8.533 ; 264 ; 2019-236T20:02:09.054Z ; 1.000
-0.405 ;  8.793 ; 378 ; 2019-353T23:13:12.833Z ; 1.000
-0.405 ;  8.944 ; 205 ; 2019-176T05:48:48.217Z ; 1.000
-0.405 ;  9.266 ; 160 ; 2019-130T00:43:42.465Z ; 1.000
-0.405 ;  9.286 ; 243 ; 2019-215T07:02:28.413Z ; 1.000
-0.405 ;  9.356 ; 213 ; 2019-184T11:28:12.298Z ; 1.000
-0.405 ;  9.383 ; 317 ; 2019-291T07:43:12.866Z ; 0.999
-0.405 ;  9.571 ; 394 ; 2020-005T10:32:06.101Z ; 1.000
-0.405 ;  9.582 ; 310 ; 2019-284T03:19:24.731Z ; 0.943
-0.405 ;  9.873 ; 362 ; 2019-337T13:48:39.076Z ; 1.000
-0.405 ;  9.902 ; 374 ; 2019-349T21:43:47.729Z ; 1.000
-0.405 ;  9.990 ; 362 ; 2019-337T13:55:54.564Z ; 1.000
-0.405 ; 10.214 ; 357 ; 2019-332T10:52:27.478Z ; 1.000
-0.405 ; 10.462 ; 186 ; 2019-156T18:56:59.751Z ; 1.000
-0.405 ; 10.814 ; 219 ; 2019-190T16:53:35.991Z ; 1.000
-0.405 ; 10.823 ; 171 ; 2019-141T09:30:59.395Z ; 0.996
-0.405 ; 11.015 ; 355 ; 2019-330T10:22:56.210Z ; 1.000
-0.405 ; 11.074 ; 203 ; 2019-174T06:41:36.673Z ; 1.000
-0.405 ; 11.188 ; 230 ; 2019-202T00:28:44.079Z ; 1.000
-0.405 ; 11.586 ; 214 ; 2019-185T14:24:52.575Z ; 1.000
-0.405 ; 11.870 ; 046 ; 2019-013T00:37:06.266Z ; 1.000
-0.405 ; 11.934 ; 352 ; 2019-327T09:21:13.383Z ; 1.000
-0.405 ; 12.212 ; 178 ; 2019-148T15:31:04.484Z ; 1.000
-0.405 ; 12.247 ; 372 ; 2019-347T22:49:28.391Z ; 1.000
-0.405 ; 12.276 ; 345 ; 2019-320T05:06:06.971Z ; 0.954
-0.405 ; 12.347 ; 078 ; 2019-045T22:12:07.862Z ; 1.000
-0.405 ; 12.369 ; 201 ; 2019-172T06:42:54.144Z ; 1.000
-0.405 ; 12.807 ; 316 ; 2019-290T10:34:51.789Z ; 1.000
-0.405 ; 12.889 ; 305 ; 2019-279T03:26:07.617Z ; 1.000
-0.405 ; 12.933 ; 108 ; 2019-076T18:29:13.494Z ; 0.996
-0.405 ; 13.133 ; 307 ; 2019-281T05:00:02.087Z ; 1.000
-0.405 ; 13.394 ; 215 ; 2019-186T16:55:33.450Z ; 1.000
-0.405 ; 13.664 ; 174 ; 2019-144T14:23:45.541Z ; 1.000
-0.405 ; 13.677 ; 329 ; 2019-303T20:01:15.987Z ; 1.000
-0.405 ; 14.910 ; 080 ; 2019-048T02:08:59.865Z ; 1.000
-0.405 ; 15.290 ; 296 ; 2019-269T23:59:16.444Z ; 1.000
-0.404 ;  9.054 ; 114 ; 2019-082T18:25:52.049Z ; 1.000
-0.404 ;  9.693 ; 341 ; 2019-315T23:49:05.837Z ; 1.000
-0.404 ;  9.883 ; 257 ; 2019-229T16:49:55.792Z ; 1.000
-0.404 ;  9.917 ; 322 ; 2019-296T11:33:22.350Z ; 0.693
-0.404 ; 10.168 ; 322 ; 2019-296T11:48:51.925Z ; 0.693
-0.404 ; 10.416 ; 208 ; 2019-179T09:17:16.468Z ; 1.000
-0.404 ; 10.501 ; 233 ; 2019-205T01:44:15.058Z ; 1.000
-0.404 ; 10.672 ; 305 ; 2019-279T01:09:28.839Z ; 1.000
-0.404 ; 10.801 ; 355 ; 2019-330T10:09:45.828Z ; 1.000
-0.404 ; 11.169 ; 359 ; 2019-334T13:10:11.285Z ; 1.000
-0.404 ; 11.234 ; 291 ; 2019-264T16:32:11.703Z ; 1.000
-0.404 ; 11.247 ; 376 ; 2019-352T00:25:36.989Z ; 1.000
-0.404 ; 11.580 ; 184 ; 2019-154T18:47:26.210Z ; 1.000
-0.404 ; 11.732 ; 302 ; 2019-276T00:16:29.136Z ; 1.000
-0.404 ; 11.852 ; 177 ; 2019-147T14:29:40.092Z ; 1.000
-0.404 ; 12.032 ; 317 ; 2019-291T10:26:32.289Z ; 0.999
-0.404 ; 12.383 ; 223 ; 2019-194T21:07:23.080Z ; 1.000
-0.404 ; 12.492 ; 380 ; 2019-356T04:20:06.524Z ; 1.000
-0.404 ; 12.721 ; 208 ; 2019-179T11:39:18.646Z ; 1.000
-0.404 ; 12.980 ; 161 ; 2019-131T05:11:51.633Z ; 1.000
-0.404 ; 13.162 ; 376 ; 2019-352T02:23:39.306Z ; 1.000
